project_id	accession_id	species	cell	mate_id	pair_id	label	readType	file_type	qualities	mapper	mismatches	file_location	annotation	annotation_version	annotation_url	genome	genome_version	genome_url	dataType	rnaExtract	localization	replicate	lab	type
Enc7CLL	170TR76	Homo sapiens	B Lymphocyte	170TR.1	170TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_6_10_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	170TR76	Homo sapiens	B Lymphocyte	170TR.2	170TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_6_10_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	181TR76	Homo sapiens	B Lymphocyte	181TR.1	181TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_7_4_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	181TR76	Homo sapiens	B Lymphocyte	181TR.2	181TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_7_4_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C436b	Homo sapiens	B Lymphocyte	C436.1	C436	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C0APYACXX/C0APYACXX_4_18_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	2	CNAG	fastq
Enc7CLL	C436b	Homo sapiens	B Lymphocyte	C436.2	C436	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C0APYACXX/C0APYACXX_4_18_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	2	CNAG	fastq
Enc7CLL	CA48N76	Homo sapiens	B Lymphocyte	CA48N.1	CA48N	Normal	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/CA4876.r1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	CA48N76	Homo sapiens	B Lymphocyte	CA48N.2	CA48N	Normal	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/CA4876.r2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	189TR76	Homo sapiens	B Lymphocyte	189TR.1	189TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/D0933ACXX/D0933ACXX_7_12_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	189TR76	Homo sapiens	B Lymphocyte	189TR.2	189TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/D0933ACXX/D0933ACXX_7_12_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	175TR76	Homo sapiens	B Lymphocyte	175TR.1	175TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_7_3_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	175TR76	Homo sapiens	B Lymphocyte	175TR.2	175TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_7_3_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	195TR76	Homo sapiens	B Lymphocyte	195TR.1	195TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/D0933ACXX/D0933ACXX_8_5_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	195TR76	Homo sapiens	B Lymphocyte	195TR.2	195TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/D0933ACXX/D0933ACXX_8_5_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	323TR76	Homo sapiens	B Lymphocyte	323TR.1	323TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/C01CLACXX/C01CLACXX_8_1_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	323TR76	Homo sapiens	B Lymphocyte	323TR.2	323TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/C01CLACXX/C01CLACXX_8_1_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C437b	Homo sapiens	B Lymphocyte	C437.1	C437	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C0APYACXX/C0APYACXX_4_19_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	2	CNAG	fastq
Enc7CLL	C437b	Homo sapiens	B Lymphocyte	C437.2	C437	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C0APYACXX/C0APYACXX_4_19_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	2	CNAG	fastq
Enc7CLL	C437c	Homo sapiens	B Lymphocyte	C437.1	C437	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C05MPACXX/C05MPACXX_4_19_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	3	CNAG	fastq
Enc7CLL	C437c	Homo sapiens	B Lymphocyte	C437.2	C437	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/C05MPACXX/C05MPACXX_4_19_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	3	CNAG	fastq
Enc7CLL	308TR76	Homo sapiens	B Lymphocyte	308TR.1	308TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/C01CLACXX/C01CLACXX_7_1_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	308TR76	Homo sapiens	B Lymphocyte	308TR.2	308TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Oct2011/C01CLACXX/C01CLACXX_7_1_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	032TR76	Homo sapiens	B Lymphocyte	032TR.1	032TR	Tumor	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/032TR76.r1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	032TR76	Homo sapiens	B Lymphocyte	032TR.2	032TR	Tumor	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/032TR76.r2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	393TR76	Homo sapiens	B Lymphocyte	393TR.1	393TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012/C01BRACXX/C01BRACXX_6_9_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	393TR76	Homo sapiens	B Lymphocyte	393TR.2	393TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012/C01BRACXX/C01BRACXX_6_9_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	197TR76	Homo sapiens	B Lymphocyte	197TR.1	197TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_8_8_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	197TR76	Homo sapiens	B Lymphocyte	197TR.2	197TR	Tumor	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Sept2011/B02VRACXX_8_8_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	024TR76	Homo sapiens	B Lymphocyte	024TR.1	024TR	Tumor	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/024TR76.r1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	024TR76	Homo sapiens	B Lymphocyte	024TR.2	024TR	Tumor	2x76	fastq	solexa	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/CRG/024TR76.r2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C430	Homo sapiens	B Lymphocyte	C430.1	C430	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_11_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C430	Homo sapiens	B Lymphocyte	C430.2	C430	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_11_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C431	Homo sapiens	B Lymphocyte	C431.1	C431	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_12_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C431	Homo sapiens	B Lymphocyte	C431.2	C431	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_12_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C432	Homo sapiens	B Lymphocyte	C432.1	C432	ControlNaive	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_13_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C432	Homo sapiens	B Lymphocyte	C432.2	C432	ControlNaive	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_13_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C433	Homo sapiens	B Lymphocyte	C433.1	C433	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_14_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C433	Homo sapiens	B Lymphocyte	C433.2	C433	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_1_14_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C434	Homo sapiens	B Lymphocyte	C434.1	C434	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_2_15_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C434	Homo sapiens	B Lymphocyte	C434.2	C434	ControlMemAG	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_2_15_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C435	Homo sapiens	B Lymphocyte	C435.1	C435	ControlNaive	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_2_16_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C435	Homo sapiens	B Lymphocyte	C435.2	C435	ControlNaive	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_2_16_2.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
Enc7CLL	C436	Homo sapiens	B Lymphocyte	C436.1	C436	ControlMemMD	2x76	fastq	phred	GEM	2	/users/rg/dgonzalez/Projects/CLL/hg19/data/Jan2012Controls/D0KJ7ACXX/D0KJ7ACXX_2_18_1.fastq.gz	/users/rg/dgonzalez/ReferenceAnnotations/H.sapiens/gencode.v7.annot.nonc.tRNAs.gtf	Gencode7	http://genome.ucsc.edu/ENCODE/downloads.html	/users/rg/dgonzalez/ReferenceGenomes/H.sapiens/H.sapiens.genome.hg19.main.fa	hg19	http://genome.ucsc.edu/ENCODE/downloads.html	RNASeq	LONGPOLYA	CELL	1	CNAG	fastq
