project_id	accession_id	species	cell	mate_id	pair_id	label	readType	read_length	file_type	qualities	mapper	mismatches	file_location	annotation	annotation_version	annotation_url	genome	genome_version	genome_url	dataType	rnaExtract	localization	replicate	lab	type
QBtau	H2872	Bos taurus	Liver	H_5_2872.2	H_5_2872	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane4_LVR_2872.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_1_2873.1	H_1_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane1_LVR_2873.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_1_2873.2	H_1_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane1_LVR_2873.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_2_2873.1	H_2_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane2_LVR_2873.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_2_2873.2	H_2_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane2_LVR_2873.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_3_2873.1	H_3_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane1_LVR_2873.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_3_2873.2	H_3_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane1_LVR_2873.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_4_2873.1	H_4_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane2_LVR_2873.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_4_2873.2	H_4_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane2_LVR_2873.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_5_2873.1	H_5_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane3_LVR_2873.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2873	Bos taurus	Liver	H_5_2873.2	H_5_2873	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane3_LVR_2873.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_1_2915.1	H_1_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane4_LVR_2915.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_1_2915.2	H_1_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/1_lane4_LVR_2915.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_2_2915.1	H_2_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane1_LVR_2915.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_2_2915.2	H_2_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/2_lane1_LVR_2915.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_3_2915.1	H_3_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane2_LVR_2915.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_3_2915.2	H_3_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/3_lane2_LVR_2915.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_4_2915.1	H_4_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane3_LVR_2915.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_4_2915.2	H_4_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/4_lane3_LVR_2915.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_5_2915.1	H_5_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane4_LVR_2915.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	H2915	Bos taurus	Liver	H_5_2915.2	H_5_2915	High	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/high/5_lane4_LVR_2915.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_1_2946.1	I_1_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2946.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_1_2946.2	I_1_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2946.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_2_2946.1	I_2_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2946.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_2_2946.2	I_2_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2946.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_3_2946.1	I_3_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2946.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_3_2946.2	I_3_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2946.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_4_2946.1	I_4_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2946.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_4_2946.2	I_4_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2946.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_5_2946.1	I_5_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/5_lane4_LVR_2946.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2946	Bos taurus	Liver	I_5_2946.2	I_5_2946	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/5_lane4_LVR_2946.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_1_2927.1	I_1_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2927.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_1_2927.2	I_1_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/1_lane4_LVR_2927.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_2_2927.1	I_2_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2927.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_2_2927.2	I_2_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/2_lane1_LVR_2927.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_3_2927.1	I_3_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2927.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_3_2927.2	I_3_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/3_lane2_LVR_2927.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_4_2927.1	I_4_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2927.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_4_2927.2	I_4_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/4_lane3_LVR_2927.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_5_2927.1	I_5_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/5_lane4_LVR_2927.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	I2927	Bos taurus	Liver	I_5_2927.2	I_5_2927	Intermediate	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/intermediate/5_lane4_LVR_2927.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	L2891	Bos taurus	Liver	L_1_2891.1	L_1_2891	Low	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/1_lane5_LVR_2891.fsq.r_1.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
QBtau	L2891	Bos taurus	Liver	L_1_2891.2	L_1_2891	Low	2x96	96	fastq	phred	GEM	2	/users/rg/dkedra/seqCRG/B.taurus/01_all_files/low/1_lane5_LVR_2891.fsq.r_2.fastq.gz	/users/rg/dkedra/Reference/Annotation/B.taurus/Bos_taurus.UMD3.1.65.gtf	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	/users/rg/dkedra/Reference/Genome/B.taurus/Btau.UMD3.1.65.genome.fa	UMD3	http://www.cbcb.umd.edu/research/bos_taurus_assembly.shtml	RnaSeq	longPolyA	cell	1	Guigo(CRG)	fastq
