project_id	accession_id	species	cell	mate_id	pair_id	label	readType	read_length	file_type	qualities	file_location	dataType	rnaExtract	localization	replicate	lab	view	type
ENCODE7	CSHL011NMinus	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd1	fastq
ENCODE7	CSHL011NMinus	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHelas3NucleusLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd2	fastq
ENCODE7	CSHL037WCMinus	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqBjCellLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL037WCMinus	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqBjCellLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL038WCMinus	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqBjCellLongnonpolyaFastqRd1Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL038WCMinus	Homo sapiens	BJ	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqBjCellLongnonpolyaFastqRd2Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL003NMinus	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqGm12878NucleusLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd1	fastq
ENCODE7	CSHL003NMinus	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqGm12878NucleusLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd2	fastq
ENCODE7	CSHL018WCMinus	Homo sapiens	AG04450	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaFastqRd1Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL018WCMinus	Homo sapiens	AG04450	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqAg04450CellLongnonpolyaFastqRd2Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL003CMinus	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqGm12878CytosolLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	CYTOSOL	1	lab	FastqRd1	fastq
ENCODE7	CSHL003CMinus	Homo sapiens	GM12878	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqGm12878CytosolLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	CYTOSOL	1	lab	FastqRd2	fastq
ENCODE7	CSHL011WCMinus	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL011WCMinus	Homo sapiens	HELAS3	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHelas3CellLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL023WCMinus	Homo sapiens	HSMM	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHsmmCellLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL023WCMinus	Homo sapiens	HSMM	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHsmmCellLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL035WCMinus	Homo sapiens	NHEK	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqNhekCellLongnonpolyaFastqRd1Rep5.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL035WCMinus	Homo sapiens	NHEK	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqNhekCellLongnonpolyaFastqRd2Rep5.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL020WCMinus	Homo sapiens	SKNSHRA	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqSknshraCellLongnonpolyaFastqRd1Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL020WCMinus	Homo sapiens	SKNSHRA	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqSknshraCellLongnonpolyaFastqRd2Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL030NMinus	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHuvecNucleusLongnonpolyaFastqRd1Rep4.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd1	fastq
ENCODE7	CSHL030NMinus	Homo sapiens	HUVEC	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHuvecNucleusLongnonpolyaFastqRd2Rep4.fastq.gz	dataType	LONGNONPOLYA	NUCLEUS	1	lab	FastqRd2	fastq
ENCODE7	CSHL014WCMinus	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaFastqRd1Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL014WCMinus	Homo sapiens	HEPG2	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqHepg2CellLongnonpolyaFastqRd2Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL016WCMinus	Homo sapiens	MCF7	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqMcf7CellLongnonpolyaFastqRd1Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL016WCMinus	Homo sapiens	MCF7	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqMcf7CellLongnonpolyaFastqRd2Rep2.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
ENCODE7	CSHL033WCMinus	Homo sapiens	NHLF	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqNhlfCellLongnonpolyaFastqRd1Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd1	fastq
ENCODE7	CSHL033WCMinus	Homo sapiens	NHLF	need to use labeling	need to use labeling	need to use labeling	2x76D	76	fastq	solexa	/users/rg/projects/encode/scaling_up/whole_genome/encode_DCC_mirror/wgEncodeCshlLongRnaSeq/releaseLatest/wgEncodeCshlLongRnaSeqNhlfCellLongnonpolyaFastqRd2Rep1.fastq.gz	dataType	LONGNONPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	breast_totRNAS75	Homo sapiens	BREAST	HS66	HS66	breast	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_breast_totRNAS75/readData/s_4_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	kidney_totRNAS75	Homo sapiens	KIDNEY	HS439	HS439	kidney	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_kidney_totRNAS75/readData/s_6_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	adipose_totRNAS75	Homo sapiens	ADIPOSE	HS110	HS110	adipose	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adipose_totRNAS75/readData/s_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm1	NoRiboNorm1	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/a_7_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd1	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm3	NoRiboNorm3	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/b_5_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd2	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm4	NoRiboNorm4	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/b_6_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd3	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm6	NoRiboNorm6	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/b_8_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd4	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm5	NoRiboNorm5	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/b_7_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd5	fastq
HBM	16T_RiboFreeNorm	Homo sapiens	TISSUEMIX	NoRiboNorm2	NoRiboNorm2	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_RiboFreeNorm/readData/a_8_sequence.clipped.fastq.gz	dataType	RIBOFREE	CELL	1	lab	FastqRd6	fastq
HBM	liver_totRNAS75	Homo sapiens	LIVER	HS54	HS54	liver	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_liver_totRNAS75/readData/s_8_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	brain_totRNAP50	Homo sapiens	BRAIN	HBM_brain_totRNAP50_1	HBM_brain_totRNAP50	brain	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_brain_totRNAP50/readData/s_3_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	brain_totRNAP50	Homo sapiens	BRAIN	HBM_brain_totRNAP50_2	HBM_brain_totRNAP50	brain	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_brain_totRNAP50/readData/s_3_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	thyroid_totRNAS75	Homo sapiens	THYROID	HS443	HS443	thyroid	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_thyroid_totRNAS75/readData/s_8_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	brain_totRNAS75	Homo sapiens	BRAIN	HS7	HS7	brain	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_brain_totRNAS75/readData/s_3_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	adrenal_totRNAS75	Homo sapiens	ADRENAL	HS438	HS438	adrenal	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adrenal_totRNAS75/readData/s_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	heart_totRNAP50	Homo sapiens	HEART	HBM_heart_totRNAP50_2	HBM_heart_totRNAP50	heart	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_heart_totRNAP50/readData/s_7_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	heart_totRNAP50	Homo sapiens	HEART	HBM_heart_totRNAP50_1	HBM_heart_totRNAP50	heart	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_heart_totRNAP50/readData/s_7_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	skeletalmuscle_totRNAS75	Homo sapiens	SKELETALMUSCLE	HS56	HS56	skeletalmuscle	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_skeletalmuscle_totRNAS75/readData/s_4_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	whiteblood_totRNAP50	Homo sapiens	WHITEBLOOD	HBM_whiteblood_totRNAP50_1	HBM_whiteblood_totRNAP50	whiteblood	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_whiteblood_totRNAP50/readData/s_4_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	whiteblood_totRNAP50	Homo sapiens	WHITEBLOOD	HBM_whiteblood_totRNAP50_2	HBM_whiteblood_totRNAP50	whiteblood	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_whiteblood_totRNAP50/readData/s_4_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	adipose_totRNAP50	Homo sapiens	ADIPOSE	HBM_adipose_totRNAP50_1	HBM_adipose_totRNAP50	adipose	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adipose_totRNAP50/readData/s_1_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	adipose_totRNAP50	Homo sapiens	ADIPOSE	HBM_adipose_totRNAP50_2	HBM_adipose_totRNAP50	adipose	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adipose_totRNAP50/readData/s_1_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	heart_totRNAS75	Homo sapiens	HEART	HS55	HS55	heart	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_heart_totRNAS75/readData/s_7_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	colon_totRNAP50	Homo sapiens	COLON	HBM_colon_totRNAP50_2	HBM_colon_totRNAP50	colon	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_colon_totRNAP50/readData/s_5_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	colon_totRNAP50	Homo sapiens	COLON	HBM_colon_totRNAP50_1	HBM_colon_totRNAP50	colon	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_colon_totRNAP50/readData/s_5_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	ovary_totRNAS75	Homo sapiens	OVARY	HS441	HS441	ovary	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_ovary_totRNAS75/readData/s_6_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	lung_totRNAP50	Homo sapiens	LUNG	HBM_lung_totRNAP50_1	HBM_lung_totRNAP50	lung	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lung_totRNAP50/readData/s_8_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	lung_totRNAP50	Homo sapiens	LUNG	HBM_lung_totRNAP50_2	HBM_lung_totRNAP50	lung	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lung_totRNAP50/readData/s_8_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	skeletalmuscle_totRNAP50	Homo sapiens	SKELETALMUSCLE	HBM_skeletalmuscle_totRNAP50_1	HBM_skeletalmuscle_totRNAP50	skeletalmuscle	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_skeletalmuscle_totRNAP50/readData/s_5_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	skeletalmuscle_totRNAP50	Homo sapiens	SKELETALMUSCLE	HBM_skeletalmuscle_totRNAP50_2	HBM_skeletalmuscle_totRNAP50	skeletalmuscle	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_skeletalmuscle_totRNAP50/readData/s_5_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	thyroid_totRNAP50	Homo sapiens	THYROID	HBM_thyroid_totRNAP50_2	HBM_thyroid_totRNAP50	thyroid	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_thyroid_totRNAP50/readData/s_1_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	thyroid_totRNAP50	Homo sapiens	THYROID	HBM_thyroid_totRNAP50_1	HBM_thyroid_totRNAP50	thyroid	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_thyroid_totRNAP50/readData/s_1_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	testes_totRNAS75	Homo sapiens	TESTES	HS113	HS113	testes	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_testes_totRNAS75/readData/s_7_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	lymphnode_totRNAS75	Homo sapiens	LYMPHNODE	HS112	HS112	lymphnode	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lymphnode_totRNAS75/readData/s_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	adrenal_totRNAP50	Homo sapiens	ADRENAL	HBM_adrenal_totRNAP50_1	HBM_adrenal_totRNAP50	adrenal	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adrenal_totRNAP50/readData/s_2_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	adrenal_totRNAP50	Homo sapiens	ADRENAL	HBM_adrenal_totRNAP50_2	HBM_adrenal_totRNAP50	adrenal	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_adrenal_totRNAP50/readData/s_2_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	prostate_totRNAP50	Homo sapiens	PROSTATE	HBM_prostate_totRNAP50_2	HBM_prostate_totRNAP50	prostate	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_prostate_totRNAP50/readData/s_6_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	prostate_totRNAP50	Homo sapiens	PROSTATE	HBM_prostate_totRNAP50_1	HBM_prostate_totRNAP50	prostate	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_prostate_totRNAP50/readData/s_6_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	breast_totRNAP50	Homo sapiens	BREAST	HBM_breast_totRNAP50_1	HBM_breast_totRNAP50	breast	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_breast_totRNAP50/readData/s_4_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	breast_totRNAP50	Homo sapiens	BREAST	HBM_breast_totRNAP50_2	HBM_breast_totRNAP50	breast	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_breast_totRNAP50/readData/s_4_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	lung_totRNAS75	Homo sapiens	LUNG	HS440	HS440	lung	75	75	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lung_totRNAS75/readData/s_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	RawData	fastq
HBM	lymphnode_totRNAP50	Homo sapiens	LYMPHNODE	HBM_lymphnode_totRNAP50_1	HBM_lymphnode_totRNAP50	lymphnode	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lymphnode_totRNAP50/readData/s_7_1_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	lymphnode_totRNAP50	Homo sapiens	LYMPHNODE	HBM_lymphnode_totRNAP50_2	HBM_lymphnode_totRNAP50	lymphnode	50	50	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_lymphnode_totRNAP50/readData/s_7_2_sequence.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	16T_polyA	Homo sapiens	TISSUEMIX	APLus3	APLus3	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_polyA/readData/a_3_sequence.clipped.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd1	fastq
HBM	16T_polyA	Homo sapiens	TISSUEMIX	APLus4	APLus4	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_polyA/readData/b_1_sequence.clipped.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd2	fastq
HBM	16T_polyA	Homo sapiens	TISSUEMIX	APLus5	APLus5	mix	100	100	fastq	phred	/users/rg/projects/NGS/Projects/IlluminaHumanBodyMap/Mapping/HBM_16T_polyA/readData/b_2_sequence.clipped.fastq.gz	dataType	LONGPOLYA	CELL	1	lab	FastqRd3	fastq
